n_evaluations,fitness_history
511.000000,0.012233
894.000000,0.012158
1277.000000,0.011519
1660.000000,0.011503
2043.000000,0.010942
2426.000000,0.010695
2809.000000,0.010149
3192.000000,0.010031
3575.000000,0.009713
3958.000000,0.009412
4341.000000,0.008928
4724.000000,0.008928
5107.000000,0.008722
5490.000000,0.008669
5873.000000,0.008217
6256.000000,0.008217
6639.000000,0.008014
7022.000000,0.007739
7405.000000,0.007208
7788.000000,0.007208
8171.000000,0.007208
8554.000000,0.007208
8937.000000,0.006830
9320.000000,0.006791
9703.000000,0.006654
10086.000000,0.006600
10469.000000,0.006349
10852.000000,0.006349
11235.000000,0.006136
11618.000000,0.006094
12001.000000,0.006001
12384.000000,0.005880
12767.000000,0.005869
13150.000000,0.005727
13533.000000,0.005727
13916.000000,0.005518
14299.000000,0.005337
14682.000000,0.005034
15065.000000,0.005034
15448.000000,0.004933
15831.000000,0.004933
16214.000000,0.004933
16597.000000,0.004933
16980.000000,0.004530
17363.000000,0.004530
17746.000000,0.004530
18129.000000,0.004530
18512.000000,0.004355
18895.000000,0.004355
19278.000000,0.004139
19661.000000,0.004139
20044.000000,0.004139
20427.000000,0.003945
20810.000000,0.003945
21193.000000,0.003912
21576.000000,0.003912
21959.000000,0.003707
22342.000000,0.003707
22725.000000,0.003707
23108.000000,0.003684
23491.000000,0.003665
23874.000000,0.003655
24257.000000,0.003593
24640.000000,0.003593
25023.000000,0.003449
25406.000000,0.003421
25789.000000,0.003419
26172.000000,0.003383
26555.000000,0.003307
26938.000000,0.003307
27321.000000,0.003287
27704.000000,0.003219
28087.000000,0.003113
28470.000000,0.003113
28853.000000,0.003102
29236.000000,0.003102
29619.000000,0.003028
30002.000000,0.002999
30385.000000,0.002999
30768.000000,0.002999
31151.000000,0.002972
31534.000000,0.002962
31917.000000,0.002933
32300.000000,0.002916
32683.000000,0.002886
33066.000000,0.002874
33449.000000,0.002811
33832.000000,0.002811
34215.000000,0.002811
34598.000000,0.002769
34981.000000,0.002769
35364.000000,0.002760
35747.000000,0.002760
36130.000000,0.002718
36513.000000,0.002718
36896.000000,0.002718
37279.000000,0.002718
37662.000000,0.002718
38045.000000,0.002717
38428.000000,0.002692
38811.000000,0.002663
39194.000000,0.002623
39577.000000,0.002623
39960.000000,0.002623
40343.000000,0.002622
40726.000000,0.002622
41109.000000,0.002609
41492.000000,0.002609
41875.000000,0.002609
42258.000000,0.002609
42641.000000,0.002592
43024.000000,0.002582
43407.000000,0.002574
43790.000000,0.002532
44173.000000,0.002532
44556.000000,0.002532
44939.000000,0.002497
45322.000000,0.002497
45705.000000,0.002497
46088.000000,0.002497
46471.000000,0.002497
46854.000000,0.002497
47237.000000,0.002497
47620.000000,0.002497
48003.000000,0.002475
48386.000000,0.002475
48769.000000,0.002475
49152.000000,0.002475
49535.000000,0.002475
49918.000000,0.002475
50301.000000,0.002475
50684.000000,0.002475
51067.000000,0.002475
51450.000000,0.002475
51833.000000,0.002475
52216.000000,0.002469
52599.000000,0.002469
52982.000000,0.002458
53365.000000,0.002458
53748.000000,0.002434
54131.000000,0.002434
54514.000000,0.002434
54897.000000,0.002434
55280.000000,0.002434
55663.000000,0.002434
56046.000000,0.002434
56429.000000,0.002434
56812.000000,0.002429
57195.000000,0.002429
57578.000000,0.002429
