n_evaluations,fitness_history
511.000000,0.000478
894.000000,0.000478
1277.000000,0.000421
1660.000000,0.000421
2043.000000,0.000366
2426.000000,0.000366
2809.000000,0.000360
3192.000000,0.000360
3575.000000,0.000360
3958.000000,0.000303
4341.000000,0.000303
4724.000000,0.000303
5107.000000,0.000303
5490.000000,0.000290
5873.000000,0.000287
6256.000000,0.000287
6639.000000,0.000287
7022.000000,0.000284
7405.000000,0.000280
7788.000000,0.000271
8171.000000,0.000271
8554.000000,0.000271
8937.000000,0.000268
9320.000000,0.000253
9703.000000,0.000240
10086.000000,0.000240
10469.000000,0.000240
10852.000000,0.000240
11235.000000,0.000220
11618.000000,0.000220
12001.000000,0.000220
12384.000000,0.000220
12767.000000,0.000220
13150.000000,0.000220
13533.000000,0.000197
13916.000000,0.000197
14299.000000,0.000197
14682.000000,0.000197
15065.000000,0.000197
15448.000000,0.000197
15831.000000,0.000197
16214.000000,0.000197
16597.000000,0.000197
16980.000000,0.000197
17363.000000,0.000197
17746.000000,0.000197
18129.000000,0.000194
18512.000000,0.000193
18895.000000,0.000183
19278.000000,0.000183
19661.000000,0.000183
20044.000000,0.000183
20427.000000,0.000180
20810.000000,0.000180
21193.000000,0.000180
21576.000000,0.000180
21959.000000,0.000179
22342.000000,0.000179
22725.000000,0.000178
23108.000000,0.000178
23491.000000,0.000178
23874.000000,0.000178
24257.000000,0.000178
24640.000000,0.000178
25023.000000,0.000175
25406.000000,0.000175
25789.000000,0.000175
26172.000000,0.000175
26555.000000,0.000175
26938.000000,0.000175
27321.000000,0.000170
27704.000000,0.000170
28087.000000,0.000170
28470.000000,0.000170
28853.000000,0.000170
29236.000000,0.000151
29619.000000,0.000151
30002.000000,0.000151
30385.000000,0.000151
30768.000000,0.000151
31151.000000,0.000151
31534.000000,0.000151
31917.000000,0.000151
32300.000000,0.000151
32683.000000,0.000151
33066.000000,0.000151
33449.000000,0.000151
33832.000000,0.000151
34215.000000,0.000151
34598.000000,0.000151
34981.000000,0.000151
35364.000000,0.000151
35747.000000,0.000151
36130.000000,0.000151
36513.000000,0.000151
36896.000000,0.000151
37279.000000,0.000151
37662.000000,0.000151
38045.000000,0.000151
38428.000000,0.000151
38811.000000,0.000151
39194.000000,0.000151
39577.000000,0.000150
39960.000000,0.000150
40343.000000,0.000150
40726.000000,0.000150
41109.000000,0.000150
41492.000000,0.000150
41875.000000,0.000148
42258.000000,0.000148
42641.000000,0.000148
43024.000000,0.000148
43407.000000,0.000148
43790.000000,0.000148
44173.000000,0.000148
44556.000000,0.000146
44939.000000,0.000146
45322.000000,0.000139
45705.000000,0.000138
46088.000000,0.000138
46471.000000,0.000138
46854.000000,0.000138
47237.000000,0.000138
47620.000000,0.000127
48003.000000,0.000127
48386.000000,0.000127
48769.000000,0.000127
49152.000000,0.000127
49535.000000,0.000127
49918.000000,0.000127
50301.000000,0.000127
50684.000000,0.000127
51067.000000,0.000127
51450.000000,0.000127
51833.000000,0.000127
52216.000000,0.000127
52599.000000,0.000127
52982.000000,0.000127
53365.000000,0.000127
53748.000000,0.000127
54131.000000,0.000127
54514.000000,0.000127
54897.000000,0.000127
55280.000000,0.000127
55663.000000,0.000127
56046.000000,0.000127
56429.000000,0.000127
56812.000000,0.000127
57195.000000,0.000127
57578.000000,0.000127
