n_evaluations,fitness_history
511.000000,0.481381
894.000000,0.467753
1277.000000,0.462223
1660.000000,0.456279
2043.000000,0.456279
2426.000000,0.435759
2809.000000,0.435759
3192.000000,0.420135
3575.000000,0.420135
3958.000000,0.417854
4341.000000,0.408383
4724.000000,0.404603
5107.000000,0.404280
5490.000000,0.394016
5873.000000,0.391461
6256.000000,0.390227
6639.000000,0.386741
7022.000000,0.377733
7405.000000,0.370724
7788.000000,0.367363
8171.000000,0.367363
8554.000000,0.364386
8937.000000,0.359708
9320.000000,0.357086
9703.000000,0.350304
10086.000000,0.346193
10469.000000,0.346193
10852.000000,0.335672
11235.000000,0.326251
11618.000000,0.320328
12001.000000,0.320328
12384.000000,0.320328
12767.000000,0.316778
13150.000000,0.316778
13533.000000,0.314070
13916.000000,0.314070
14299.000000,0.305085
14682.000000,0.305085
15065.000000,0.305085
15448.000000,0.293234
15831.000000,0.293234
16214.000000,0.293234
16597.000000,0.292264
16980.000000,0.287836
17363.000000,0.287836
17746.000000,0.279585
18129.000000,0.279585
18512.000000,0.278914
18895.000000,0.278914
19278.000000,0.278464
19661.000000,0.274917
20044.000000,0.273220
20427.000000,0.272244
20810.000000,0.264188
21193.000000,0.264188
21576.000000,0.263111
21959.000000,0.262484
22342.000000,0.262191
22725.000000,0.258494
23108.000000,0.258494
23491.000000,0.256592
23874.000000,0.256164
24257.000000,0.251770
24640.000000,0.251488
25023.000000,0.248108
25406.000000,0.248108
25789.000000,0.245735
26172.000000,0.245735
26555.000000,0.245595
26938.000000,0.241747
27321.000000,0.240593
27704.000000,0.238166
28087.000000,0.238166
28470.000000,0.238166
28853.000000,0.238166
29236.000000,0.233980
29619.000000,0.232347
30002.000000,0.232347
30385.000000,0.232347
30768.000000,0.232347
31151.000000,0.232347
31534.000000,0.229835
31917.000000,0.229835
32300.000000,0.228724
32683.000000,0.228724
33066.000000,0.226075
33449.000000,0.224988
33832.000000,0.224643
34215.000000,0.223887
34598.000000,0.221851
34981.000000,0.221851
35364.000000,0.219859
35747.000000,0.219731
36130.000000,0.219731
36513.000000,0.216231
36896.000000,0.216231
37279.000000,0.216231
37662.000000,0.216231
38045.000000,0.216231
38428.000000,0.214961
38811.000000,0.214393
39194.000000,0.210775
39577.000000,0.210775
39960.000000,0.210775
40343.000000,0.210775
40726.000000,0.210775
41109.000000,0.209459
41492.000000,0.209459
41875.000000,0.209263
42258.000000,0.208682
42641.000000,0.207851
43024.000000,0.207038
43407.000000,0.207038
43790.000000,0.207038
44173.000000,0.206391
44556.000000,0.205573
44939.000000,0.205257
45322.000000,0.205257
45705.000000,0.204544
46088.000000,0.204544
46471.000000,0.203753
46854.000000,0.202779
47237.000000,0.202779
47620.000000,0.202779
48003.000000,0.202147
48386.000000,0.201404
48769.000000,0.201271
49152.000000,0.201271
49535.000000,0.201271
49918.000000,0.200384
50301.000000,0.200006
50684.000000,0.200006
51067.000000,0.200006
51450.000000,0.199108
51833.000000,0.197951
52216.000000,0.197951
52599.000000,0.197951
52982.000000,0.197951
53365.000000,0.197951
53748.000000,0.197645
54131.000000,0.197645
54514.000000,0.197645
54897.000000,0.197486
55280.000000,0.197486
55663.000000,0.197486
56046.000000,0.196801
56429.000000,0.196801
56812.000000,0.196801
57195.000000,0.196801
57578.000000,0.196044
