n_evaluations,fitness_history
511.000000,0.041510
894.000000,0.041510
1277.000000,0.039996
1660.000000,0.039070
2043.000000,0.037032
2426.000000,0.036348
2809.000000,0.036273
3192.000000,0.036273
3575.000000,0.033265
3958.000000,0.033265
4341.000000,0.032932
4724.000000,0.032932
5107.000000,0.031142
5490.000000,0.031142
5873.000000,0.031142
6256.000000,0.031142
6639.000000,0.031084
7022.000000,0.030300
7405.000000,0.030007
7788.000000,0.029756
8171.000000,0.029417
8554.000000,0.028828
8937.000000,0.028235
9320.000000,0.028235
9703.000000,0.027828
10086.000000,0.026465
10469.000000,0.026465
10852.000000,0.025937
11235.000000,0.025296
11618.000000,0.025296
12001.000000,0.025296
12384.000000,0.024566
12767.000000,0.024566
13150.000000,0.024566
13533.000000,0.024533
13916.000000,0.023891
14299.000000,0.023601
14682.000000,0.023524
15065.000000,0.023499
15448.000000,0.022465
15831.000000,0.022465
16214.000000,0.022465
16597.000000,0.022346
16980.000000,0.022065
17363.000000,0.021771
17746.000000,0.020824
18129.000000,0.020824
18512.000000,0.020824
18895.000000,0.020824
19278.000000,0.020325
19661.000000,0.020256
20044.000000,0.020256
20427.000000,0.020164
20810.000000,0.020164
21193.000000,0.020021
21576.000000,0.019792
21959.000000,0.019137
22342.000000,0.019137
22725.000000,0.019137
23108.000000,0.019137
23491.000000,0.019096
23874.000000,0.018759
24257.000000,0.018759
24640.000000,0.018708
25023.000000,0.018373
25406.000000,0.018373
25789.000000,0.018373
26172.000000,0.018147
26555.000000,0.017918
26938.000000,0.017365
27321.000000,0.017365
27704.000000,0.017365
28087.000000,0.017290
28470.000000,0.017290
28853.000000,0.017290
29236.000000,0.017109
29619.000000,0.017014
30002.000000,0.016901
30385.000000,0.016881
30768.000000,0.016700
31151.000000,0.016700
31534.000000,0.016537
31917.000000,0.016355
32300.000000,0.016004
32683.000000,0.016004
33066.000000,0.016004
33449.000000,0.016004
33832.000000,0.016004
34215.000000,0.015979
34598.000000,0.015856
34981.000000,0.015717
35364.000000,0.015441
35747.000000,0.015441
36130.000000,0.015441
36513.000000,0.015441
36896.000000,0.015441
37279.000000,0.015395
37662.000000,0.015324
38045.000000,0.015311
38428.000000,0.015298
38811.000000,0.015236
39194.000000,0.015193
39577.000000,0.015190
39960.000000,0.015107
40343.000000,0.015022
40726.000000,0.014982
41109.000000,0.014982
41492.000000,0.014944
41875.000000,0.014884
42258.000000,0.014790
42641.000000,0.014741
43024.000000,0.014741
43407.000000,0.014741
43790.000000,0.014721
44173.000000,0.014691
44556.000000,0.014650
44939.000000,0.014547
45322.000000,0.014517
45705.000000,0.014517
46088.000000,0.014517
46471.000000,0.014517
46854.000000,0.014517
47237.000000,0.014451
47620.000000,0.014388
48003.000000,0.014337
48386.000000,0.014337
48769.000000,0.014314
49152.000000,0.014314
49535.000000,0.014267
49918.000000,0.014203
50301.000000,0.014203
50684.000000,0.014119
51067.000000,0.014119
51450.000000,0.014010
51833.000000,0.014010
52216.000000,0.014010
52599.000000,0.014010
52982.000000,0.014010
53365.000000,0.014010
53748.000000,0.013990
54131.000000,0.013986
54514.000000,0.013907
54897.000000,0.013907
55280.000000,0.013907
55663.000000,0.013859
56046.000000,0.013840
56429.000000,0.013792
56812.000000,0.013792
57195.000000,0.013792
57578.000000,0.013748
