n_evaluations,fitness_history
511.000000,0.032428
894.000000,0.031114
1277.000000,0.031114
1660.000000,0.030651
2043.000000,0.029016
2426.000000,0.028063
2809.000000,0.026585
3192.000000,0.025693
3575.000000,0.024778
3958.000000,0.024632
4341.000000,0.022681
4724.000000,0.022110
5107.000000,0.021285
5490.000000,0.020744
5873.000000,0.020007
6256.000000,0.018156
6639.000000,0.017990
7022.000000,0.017325
7405.000000,0.016740
7788.000000,0.015567
8171.000000,0.014049
8554.000000,0.014049
8937.000000,0.014049
9320.000000,0.013535
9703.000000,0.013072
10086.000000,0.013072
10469.000000,0.012490
10852.000000,0.011629
11235.000000,0.010677
11618.000000,0.010325
12001.000000,0.009983
12384.000000,0.009331
12767.000000,0.009331
13150.000000,0.008414
13533.000000,0.008081
13916.000000,0.007545
14299.000000,0.007502
14682.000000,0.006844
15065.000000,0.006844
15448.000000,0.006844
15831.000000,0.006663
16214.000000,0.006549
16597.000000,0.006194
16980.000000,0.005388
17363.000000,0.005388
17746.000000,0.005363
18129.000000,0.004763
18512.000000,0.004763
18895.000000,0.004629
19278.000000,0.004578
19661.000000,0.004404
20044.000000,0.004211
20427.000000,0.004211
20810.000000,0.004089
21193.000000,0.003792
21576.000000,0.003659
21959.000000,0.003603
22342.000000,0.003523
22725.000000,0.003453
23108.000000,0.003189
23491.000000,0.003189
23874.000000,0.002994
24257.000000,0.002994
24640.000000,0.002897
25023.000000,0.002889
25406.000000,0.002889
25789.000000,0.002889
26172.000000,0.002751
26555.000000,0.002751
26938.000000,0.002751
27321.000000,0.002751
27704.000000,0.002693
28087.000000,0.002640
28470.000000,0.002548
28853.000000,0.002548
29236.000000,0.002548
29619.000000,0.002441
30002.000000,0.002441
30385.000000,0.002376
30768.000000,0.002376
31151.000000,0.002287
31534.000000,0.002287
31917.000000,0.002287
32300.000000,0.002287
32683.000000,0.002196
33066.000000,0.002180
33449.000000,0.002180
33832.000000,0.002162
34215.000000,0.002108
34598.000000,0.002108
34981.000000,0.002099
35364.000000,0.002099
35747.000000,0.002099
36130.000000,0.002014
36513.000000,0.002014
36896.000000,0.001989
37279.000000,0.001954
37662.000000,0.001954
38045.000000,0.001923
38428.000000,0.001910
38811.000000,0.001865
39194.000000,0.001865
39577.000000,0.001865
39960.000000,0.001838
40343.000000,0.001838
40726.000000,0.001838
41109.000000,0.001838
41492.000000,0.001838
41875.000000,0.001802
42258.000000,0.001802
42641.000000,0.001802
43024.000000,0.001720
43407.000000,0.001720
43790.000000,0.001720
44173.000000,0.001720
44556.000000,0.001720
44939.000000,0.001720
45322.000000,0.001720
45705.000000,0.001720
46088.000000,0.001647
46471.000000,0.001647
46854.000000,0.001647
47237.000000,0.001628
47620.000000,0.001628
48003.000000,0.001628
48386.000000,0.001628
48769.000000,0.001628
49152.000000,0.001628
49535.000000,0.001628
49918.000000,0.001628
50301.000000,0.001628
50684.000000,0.001628
51067.000000,0.001585
51450.000000,0.001585
51833.000000,0.001585
52216.000000,0.001585
52599.000000,0.001585
52982.000000,0.001585
53365.000000,0.001585
53748.000000,0.001585
54131.000000,0.001585
54514.000000,0.001585
54897.000000,0.001585
55280.000000,0.001585
55663.000000,0.001585
56046.000000,0.001585
56429.000000,0.001585
56812.000000,0.001585
57195.000000,0.001585
57578.000000,0.001585
