n_evaluations,fitness_history
511.000000,0.262456
894.000000,0.255860
1277.000000,0.252739
1660.000000,0.244654
2043.000000,0.232960
2426.000000,0.230096
2809.000000,0.217236
3192.000000,0.194859
3575.000000,0.194859
3958.000000,0.194859
4341.000000,0.187812
4724.000000,0.187812
5107.000000,0.178361
5490.000000,0.178361
5873.000000,0.178361
6256.000000,0.173303
6639.000000,0.173303
7022.000000,0.170047
7405.000000,0.169071
7788.000000,0.169071
8171.000000,0.165456
8554.000000,0.159292
8937.000000,0.157197
9320.000000,0.155987
9703.000000,0.148050
10086.000000,0.145869
10469.000000,0.145869
10852.000000,0.139389
11235.000000,0.136849
11618.000000,0.135624
12001.000000,0.130960
12384.000000,0.130960
12767.000000,0.130894
13150.000000,0.127807
13533.000000,0.121886
13916.000000,0.121886
14299.000000,0.119012
14682.000000,0.115010
15065.000000,0.115010
15448.000000,0.108882
15831.000000,0.108882
16214.000000,0.106611
16597.000000,0.106611
16980.000000,0.105082
17363.000000,0.104436
17746.000000,0.104109
18129.000000,0.101233
18512.000000,0.097907
18895.000000,0.091522
19278.000000,0.091522
