n_evaluations,fitness_history
2047.000000,0.169414
3582.000000,0.169414
5117.000000,0.169414
6652.000000,0.167917
8187.000000,0.161220
9722.000000,0.157715
11257.000000,0.157715
12792.000000,0.156672
14327.000000,0.152241
15862.000000,0.149364
17397.000000,0.148291
18932.000000,0.148114
20467.000000,0.143801
22002.000000,0.140007
23537.000000,0.140007
25072.000000,0.136869
26607.000000,0.136626
28142.000000,0.133560
29677.000000,0.131314
31212.000000,0.129449
32747.000000,0.126822
34282.000000,0.126022
35817.000000,0.124100
37352.000000,0.122596
38887.000000,0.119175
40422.000000,0.118577
41957.000000,0.115499
43492.000000,0.115499
45027.000000,0.114526
46562.000000,0.112680
48097.000000,0.110536
49632.000000,0.109705
51167.000000,0.107018
52702.000000,0.106828
54237.000000,0.106757
55772.000000,0.104442
57307.000000,0.102027
58842.000000,0.102027
60377.000000,0.101926
61912.000000,0.099739
63447.000000,0.097843
64982.000000,0.097377
66517.000000,0.094993
68052.000000,0.093572
69587.000000,0.092800
71122.000000,0.092800
72657.000000,0.090596
74192.000000,0.090596
75727.000000,0.089559
77262.000000,0.088464
