n_evaluations,fitness_history
511.000000,0.451014
894.000000,0.447879
1277.000000,0.429242
1660.000000,0.413566
2043.000000,0.393892
2426.000000,0.393892
2809.000000,0.393892
3192.000000,0.393892
3575.000000,0.393892
3958.000000,0.387044
4341.000000,0.382404
4724.000000,0.381244
5107.000000,0.373339
5490.000000,0.373228
5873.000000,0.370315
6256.000000,0.351348
6639.000000,0.351348
7022.000000,0.351348
7405.000000,0.351348
7788.000000,0.349089
8171.000000,0.342684
8554.000000,0.342070
8937.000000,0.327158
9320.000000,0.327158
9703.000000,0.325506
10086.000000,0.325506
10469.000000,0.319068
10852.000000,0.312718
11235.000000,0.304617
11618.000000,0.304617
12001.000000,0.303116
12384.000000,0.303116
12767.000000,0.303092
13150.000000,0.302145
13533.000000,0.300223
13916.000000,0.300223
14299.000000,0.294937
14682.000000,0.293606
15065.000000,0.291114
15448.000000,0.290180
15831.000000,0.286665
16214.000000,0.282286
16597.000000,0.282286
16980.000000,0.280521
17363.000000,0.275722
17746.000000,0.275313
18129.000000,0.270677
18512.000000,0.261367
18895.000000,0.261367
19278.000000,0.260076
