n_evaluations,fitness_history
511.000000,0.206302
894.000000,0.206302
1277.000000,0.201087
1660.000000,0.200477
2043.000000,0.185231
2426.000000,0.180678
2809.000000,0.169747
3192.000000,0.169747
3575.000000,0.168639
3958.000000,0.160891
4341.000000,0.160891
4724.000000,0.160891
5107.000000,0.155016
5490.000000,0.146654
5873.000000,0.142845
6256.000000,0.135652
6639.000000,0.135652
7022.000000,0.131394
7405.000000,0.127163
7788.000000,0.127163
8171.000000,0.120050
8554.000000,0.120050
8937.000000,0.119333
9320.000000,0.112484
9703.000000,0.107562
10086.000000,0.107562
10469.000000,0.105600
10852.000000,0.105600
11235.000000,0.100852
11618.000000,0.094876
12001.000000,0.094876
12384.000000,0.089779
12767.000000,0.089779
13150.000000,0.087809
13533.000000,0.086226
13916.000000,0.080576
14299.000000,0.080576
14682.000000,0.080576
15065.000000,0.080576
15448.000000,0.080576
15831.000000,0.080123
16214.000000,0.075714
16597.000000,0.075714
16980.000000,0.075714
17363.000000,0.073699
17746.000000,0.072534
18129.000000,0.070862
18512.000000,0.070862
18895.000000,0.068063
19278.000000,0.068063
