n_evaluations,fitness_history
511.000000,0.538926
894.000000,0.538926
1277.000000,0.536085
1660.000000,0.532761
2043.000000,0.532029
2426.000000,0.532029
2809.000000,0.529172
3192.000000,0.529172
3575.000000,0.529172
3958.000000,0.529172
4341.000000,0.527157
4724.000000,0.526804
5107.000000,0.526804
5490.000000,0.526804
5873.000000,0.526804
6256.000000,0.526804
6639.000000,0.526804
7022.000000,0.526804
7405.000000,0.525647
7788.000000,0.525647
8171.000000,0.525647
8554.000000,0.525647
8937.000000,0.523733
9320.000000,0.523733
9703.000000,0.523733
10086.000000,0.523733
10469.000000,0.523733
10852.000000,0.523733
11235.000000,0.523733
11618.000000,0.522261
12001.000000,0.522261
12384.000000,0.522261
12767.000000,0.522261
13150.000000,0.522261
13533.000000,0.522261
13916.000000,0.522261
14299.000000,0.522261
14682.000000,0.522261
15065.000000,0.522261
15448.000000,0.522261
15831.000000,0.522261
16214.000000,0.522261
16597.000000,0.522261
16980.000000,0.522261
17363.000000,0.522261
17746.000000,0.522261
18129.000000,0.522261
18512.000000,0.522261
18895.000000,0.522261
19278.000000,0.520660
